run,time,url,error
2022-02-26T16:51:11.700891,2022-02-26T16:53:12.064906,http://pakistan.mfa.gov.ua,"HTTPConnectionPool(host='pakistan.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca38730>, 'Connection to pakistan.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:13.004536,http://www.svk.gov.ua,"HTTPConnectionPool(host='www.svk.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca38100>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:43.763262,http://czechia.mfa.gov.ua,"HTTPConnectionPool(host='czechia.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca38220>, 'Connection to czechia.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:13.824846,http://denmark.mfa.gov.ua,"HTTPConnectionPool(host='denmark.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37cb1fbb0>, 'Connection to denmark.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:18.074731,http://www.avia.gov.ua,"HTTPConnectionPool(host='www.avia.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca3d5e0>, 'Connection to www.avia.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:58.425510,http://dsmsu.gov.ua,"HTTPConnectionPool(host='dsmsu.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cb1feb0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:01.748185,http://www.dkrs.gov.ua,"HTTPSConnectionPool(host='dasu.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))"
2022-02-26T16:51:11.700891,2022-02-26T16:52:49.556330,http://www.dsiu.gov.ua,"HTTPConnectionPool(host='www.dsiu.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca49550>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:29.819072,https://cv.archives.gov.ua,"HTTPSConnectionPool(host='cv.archives.gov.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37cacd280>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:29.822520,http://aku.gov.ua,"HTTPConnectionPool(host='aku.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca1dee0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:59.891211,http://angola.mfa.gov.ua,"HTTPConnectionPool(host='angola.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca1d910>, 'Connection to angola.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:29.967733,http://brazil.mfa.gov.ua,"HTTPConnectionPool(host='brazil.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37cb1fc10>, 'Connection to brazil.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:20.933410,http://bulgaria.mfa.gov.ua,"HTTPConnectionPool(host='bulgaria.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37caabe80>, 'Connection to bulgaria.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:50.998008,http://croatia.mfa.gov.ua,"HTTPConnectionPool(host='croatia.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca1dc10>, 'Connection to croatia.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:21.065169,http://cyprus.mfa.gov.ua,"HTTPConnectionPool(host='cyprus.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37cab6d60>, 'Connection to cyprus.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:51.128266,http://georgia.mfa.gov.ua,"HTTPConnectionPool(host='georgia.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37c9d4fd0>, 'Connection to georgia.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:55:21.211142,http://korea.mfa.gov.ua,"HTTPConnectionPool(host='korea.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37c9d4c70>, 'Connection to korea.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:55:51.264588,http://kuwait.mfa.gov.ua,"HTTPConnectionPool(host='kuwait.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca48be0>, 'Connection to kuwait.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:56:21.319503,http://kyrgyzstan.mfa.gov.ua,"HTTPConnectionPool(host='kyrgyzstan.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37cab6c70>, 'Connection to kyrgyzstan.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:22.017750,http://malaysia.mfa.gov.ua,"HTTPConnectionPool(host='malaysia.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca41f70>, 'Connection to malaysia.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:53.717893,http://romania.mfa.gov.ua,"HTTPConnectionPool(host='romania.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca38f40>, 'Connection to romania.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:56.139297,http://shrada.gov.ua,"HTTPConnectionPool(host='shrada.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca12d90>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:26.213624,http://tajikistan.mfa.gov.ua,"HTTPConnectionPool(host='tajikistan.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca12280>, 'Connection to tajikistan.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:36.299058,http://tsdkffa.archives.gov.ua,"HTTPConnectionPool(host='tsdkffa.archives.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca41190>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:55:06.304575,http://ukrdgri.gov.ua,"HTTPConnectionPool(host='ukrdgri.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca415e0>, 'Connection to ukrdgri.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:34.258297,https://hungary.mfa.gov.ua,"HTTPSConnectionPool(host='hungary.mfa.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca27970>, 'Connection to hungary.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:44.944595,http://podilr.gov.ua,"HTTPConnectionPool(host='podilr.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca44eb0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:45.784382,http://minagro.gov.ua,"HTTPConnectionPool(host='minagro.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca44970>: Failed to establish a new connection: [Errno 113] No route to host'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:15.827812,http://senegal.mfa.gov.ua,"HTTPConnectionPool(host='senegal.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca3a970>, 'Connection to senegal.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:52:57.510628,https://kord.np.gov.ua,"HTTPSConnectionPool(host='kord.np.gov.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca18d60>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:27.585102,http://china.mfa.gov.ua,"HTTPConnectionPool(host='china.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca18700>, 'Connection to china.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:58.291213,http://qatar.mfa.gov.ua,"HTTPConnectionPool(host='qatar.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37caca280>, 'Connection to qatar.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:31.931181,https://stadiumstart.kyivcity.gov.ua,"HTTPSConnectionPool(host='stadiumstart.kyivcity.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37cacdb20>, 'Connection to stadiumstart.kyivcity.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:55:02.558685,http://vatican.mfa.gov.ua,"HTTPConnectionPool(host='vatican.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca40f10>, 'Connection to vatican.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:08.748370,http://rva.arbitr.gov.ua,"HTTPSConnectionPool(host='rva.arbitr.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:34.340422,http://www2.nerc.gov.ua,"HTTPConnectionPool(host='www2.nerc.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca44220>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:19.298362,http://terjust.gov.ua,"HTTPConnectionPool(host='terjust.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca43250>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:05.167795,http://erb.nais.gov.ua,"HTTPConnectionPool(host='erb.nais.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca36b20>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:36.681300,https://6aas.gov.ua,"HTTPSConnectionPool(host='6aas.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca4d8b0>, 'Connection to 6aas.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:08.081225,http://lviv.davr.gov.ua,"HTTPConnectionPool(host='lviv.davr.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cab5b50>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:43.386392,http://gorokhiv-rayrada.gov.ua,"HTTPConnectionPool(host='gorokhiv-rayrada.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37caa9340>, 'Connection to gorokhiv-rayrada.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:43.695689,http://ovruch-rayrada.zt.gov.ua,"HTTPConnectionPool(host='ovruch-rayrada.zt.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca3a7c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:45.360400,http://academy.kvs.gov.ua,"HTTPSConnectionPool(host='academysps.edu.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca466d0>: Failed to establish a new connection: [Errno 113] No route to host'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:25.936865,http://khryst-rada.gov.ua,"HTTPConnectionPool(host='khryst-rada.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca31400>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:31.715659,http://www.sbu.gov.ua,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:20.642074,http://gor-adm.gov.ua,"HTTPSConnectionPool(host='gor-adm.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:20.832766,http://savran-rda.odessa.gov.ua,"HTTPConnectionPool(host='savran-rda.odessa.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37c9d2f40>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:52.238069,http://darn.kievcity.gov.ua,"HTTPConnectionPool(host='darn.kievcity.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca4e520>, 'Connection to darn.kievcity.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:53.458294,http://an.loga.gov.ua,"HTTPConnectionPool(host='an.loga.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca4ee20>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:23.580103,http://karlivka.adm-pl.gov.ua,"HTTPConnectionPool(host='karlivka.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca4eeb0>, 'Connection to karlivka.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:53.665087,http://nsanjary.adm-pl.gov.ua,"HTTPConnectionPool(host='nsanjary.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca4b850>, 'Connection to nsanjary.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:55:23.754478,http://trypillyarada.gov.ua,"HTTPConnectionPool(host='trypillyarada.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca4be50>, 'Connection to trypillyarada.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:49.451277,http://vbagachka.adm-pl.gov.ua,"HTTPConnectionPool(host='vbagachka.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37cb1f370>, 'Connection to vbagachka.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:00.931934,http://simf-rga.gov.ua,"HTTPConnectionPool(host='simf-rga.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca49a00>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:11.313376,http://www.svyatoshin.kyiv-city.gov.ua,"HTTPConnectionPool(host='www.svyatoshin.kyiv-city.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca490d0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:20.664960,http://www.brusyliv-rda.gov.ua,"HTTPConnectionPool(host='www.brusyliv-rda.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca11fd0>, 'Connection to www.brusyliv-rda.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:57:51.408056,http://www.fisu.gov.ua,"HTTPSConnectionPool(host='fisu.gov.ua', port=443): Read timed out. (read timeout=30)"
2022-02-26T16:51:11.700891,2022-02-26T16:57:51.512158,http://kakhovka-rda.gov.ua,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:23.845214,http://aromatnoe-sovet.gov.ua,"HTTPConnectionPool(host='aromatnoe-sovet.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca39ca0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:53.941338,http://www.amc.gov.ua,"HTTPConnectionPool(host='www.amc.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca39610>, 'Connection to www.amc.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:27.235630,http://www.vru.gov.ua,"HTTPConnectionPool(host='www.vru.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca39160>, 'Connection to www.vru.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:38.484251,https://cn.archives.gov.ua,"HTTPSConnectionPool(host='cn.archives.gov.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37cad6850>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:51.744878,http://www.menr.gov.ua,"HTTPConnectionPool(host='www.menr.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca46310>, 'Connection to www.menr.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:51.889860,http://www.minfin.gov.ua,"HTTPConnectionPool(host='www.minfin.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cab6b80>: Failed to establish a new connection: [Errno 111] Connection refused'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:21.966403,http://portugal.mfa.gov.ua,"HTTPConnectionPool(host='portugal.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca4a220>, 'Connection to portugal.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:51.411542,http://switzerland.mfa.gov.ua,"HTTPConnectionPool(host='switzerland.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca43fd0>, 'Connection to switzerland.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:51.415460,http://www.guboz.gov.ua,"HTTPConnectionPool(host='www.guboz.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca42670>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:28.012081,http://greece.mfa.gov.ua,"HTTPConnectionPool(host='greece.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca42af0>, 'Connection to greece.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:54.785018,http://australia.mfa.gov.ua,"HTTPConnectionPool(host='australia.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37cacf790>, 'Connection to australia.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:08.043135,http://ck.archives.gov.ua,"HTTPConnectionPool(host='ck.archives.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37c9d5310>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:18.197192,http://dmsu.gov.ua,"HTTPConnectionPool(host='dmsu.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37c9d5220>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:28.444342,http://tsdial.archives.gov.ua,"HTTPConnectionPool(host='tsdial.archives.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37c9d5df0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:58.518128,http://turkmenistan.mfa.gov.ua,"HTTPConnectionPool(host='turkmenistan.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37c9d5f70>, 'Connection to turkmenistan.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:54.877753,http://uae.mfa.gov.ua,"HTTPConnectionPool(host='uae.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca44340>, 'Connection to uae.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:57:29.811884,https://kia.arbitr.gov.ua,"HTTPSConnectionPool(host='kia.arbitr.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:41.467527,http://pustomyty-rada.gov.ua,"HTTPConnectionPool(host='pustomyty-rada.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37c9d0520>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:11.595130,http://www.dabi.gov.ua,"HTTPConnectionPool(host='www.dabi.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37c9d0190>, 'Connection to www.dabi.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:42.929605,https://ssu.gov.ua,"HTTPSConnectionPool(host='ssu.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37c9d00d0>, 'Connection to ssu.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:55:13.004294,http://finland.mfa.gov.ua,"HTTPConnectionPool(host='finland.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca40190>, 'Connection to finland.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:46.322044,http://cdiak.archives.gov.ua,"HTTPConnectionPool(host='cdiak.archives.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca30070>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:01.397981,http://just-mykolaiv.gov.ua,"HTTPConnectionPool(host='just-mykolaiv.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca31cd0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:51:11.700891,2022-02-26T16:54:32.478469,http://justzp.gov.ua,"HTTPConnectionPool(host='justzp.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca3a520>, 'Connection to justzp.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:51:11.700891,2022-02-26T16:53:33.071324,http://uprav.ck.minjust.gov.ua,"HTTPConnectionPool(host='uprav.ck.minjust.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37caab790>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
